PID,TrackName,CarName,EventDate,Lap,LapTime,Corr Speed kmh_Min,Corr Speed kmh_Max,Corr Speed kmh_Avg,Corr Speed kmh_Start,Corr Speed kmh_End,Corr Speed kmh_Std Dev,BRAKE _Min,BRAKE _Max,BRAKE _Avg,BRAKE _Start,BRAKE _End,BRAKE _Std Dev,Oversteer _Min,Oversteer _Max,Oversteer _Avg,Oversteer _Start,Oversteer _End,Oversteer _Std Dev,ROTY s_Min,ROTY s_Max,ROTY s_Avg,ROTY s_Start,ROTY s_End,ROTY s_Std Dev,THROTTLE _Min,THROTTLE _Max,THROTTLE _Avg,THROTTLE _Start,THROTTLE _End,THROTTLE _Std Dev,abs glat_Max,abs glat_Avg,abs glat_Start,abs glat_End,abs glat_Std Dev,abs glong_Min,abs glong_Max,abs glong_Avg,abs glong_Start,abs glong_End,abs glong_Std Dev,abs Steerangle_Min,abs Steerangle_Max,abs Steerangle_Avg,abs Steerangle_Start,abs Steerangle_End,abs Steerangle_Std Dev,lane deviation_Min,lane deviation_Max,lane deviation_Avg,lane deviation_Start,lane deviation_End,lane deviation_Std Dev,steering reversal rate per lap_Min,steering reversal rate per lap_Max,steering reversal rate per lap_Avg,steering reversal rate per lap_Start,steering reversal rate per lap_End,steering reversal rate per lap_Std Dev,steering reversal rate per sector_Min,steering reversal rate per sector_Max,steering reversal rate per sector_Avg,steering reversal rate per sector_Start,steering reversal rate per sector_End,steering reversal rate per sector_Std Dev,understeer_Min,understeer_Max,understeer_Avg,understeer_Start,understeer_End,understeer_Change,understeer_Std Dev,z,outlier,validlap,cluster,cluster_label,THROTTLE width_Avg,Throttle_duration_Avg,Throttle application speed_Avg,Throttle release application_Avg,Steer_Peakvalue_Avg,Steer_PeakTime_Avg,number of crossing_Avg,Cumulative angular travel_Avg,angular velosity_Avg,number of direction changed_Avg,steering angle_RMS,number of crossing,Brake_length_Avg,Brake_duration_Avg,Trail_braking_duration_Avg
P034,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 2,91.329,2.7,0.74,0.43,0.34,0.59,0.0,1.84,0.45,0.27,0.25,0.37,-0.0,175.08,31.64,12.42,8.35,34.56,0.0,100.0,14.0,0.0,0.0,32.0,61.1,230.8,141.9,191.2,193.0,39.2,0.0,1.0,0.32,0.0,0.0,0.47,-10.09,1.83,-1.71,-0.84,-0.58,1.9,-40.09,57.86,3.93,6.17,4.19,17.14,0.0,29.02,14.28,12.52,0.0,8.42,0.0,4.63,0.66,0.55,0.3,0.88,0.0,100.0,66.0,100.0,100.0,41.0,0.0,10.09,1.72,0.84,0.58,-0.27,1.89,-0.7036263629947919,0,1,1,Fast,307.14285714285717,6.142857142857139,7.142857142857148,223.42857142857142,94.5075,42.0295,33.0,3247.0,35.56407447973713,286.0,46.86518382067283,33.0,64.625,17.67999999999998,17.859999999999996
P034,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 3,89.607,2.8,0.79,0.34,0.33,0.59,0.0,1.89,0.45,0.25,0.27,0.37,-0.0,161.83,35.18,8.35,8.81,37.92,0.0,100.0,15.0,0.0,0.0,33.0,63.5,230.8,144.1,193.0,190.9,40.5,0.0,1.0,0.35,0.0,0.0,0.48,-10.38,5.99,-1.99,-0.58,-0.6,2.31,-45.3,48.58,3.99,4.19,4.26,17.6,0.0,31.47,14.83,0.0,8.18,9.45,0.0,4.28,0.66,0.3,0.62,0.87,0.0,100.0,67.0,100.0,100.0,41.0,0.0,10.38,2.01,0.58,0.6,0.02,2.28,-0.8184873884675475,0,1,1,Fast,361.2857142857143,7.225714285714291,7.142857142857137,289.42857142857144,91.39444444444445,39.12133333333333,34.0,3583.0,40.00669941938365,284.0,51.745721526450744,34.0,96.90833333333353,15.759999999999987,15.419999999999973
P033,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 2,107.949,3.46,0.62,0.25,0.26,0.56,0.0,2.3,0.32,0.28,0.25,0.29,-0.0,183.25,30.88,6.99,7.48,36.03,0.0,99.0,6.0,0.0,0.0,17.0,47.6,202.2,119.3,189.8,187.4,36.3,0.0,1.0,0.25,0.0,0.0,0.43,-9.07,21.46,-0.97,-0.5,-0.54,2.69,-59.29,87.23,3.32,3.41,3.47,18.44,0.0,27.27,13.14,1.46,3.27,8.31,0.0,4.4,0.77,0.3,0.0,1.02,0.0,100.0,47.0,100.0,100.0,38.0,0.0,9.07,1.28,0.5,0.54,0.04,1.6,0.4049626285018436,0,1,2,Medium,639.875,12.797500000000014,6.249999999999993,414.75,88.49444444444443,48.41988888888889,57.0,4966.0,46.01556708673091,346.0,47.45953369734535,57.0,62.66666666666674,150.65999999999994,150.81999999999994
P033,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 3,105.759,2.22,0.59,0.26,0.22,0.48,0.0,1.68,0.42,0.25,0.27,0.36,-0.0,169.87,30.29,7.48,8.88,34.51,0.0,100.0,11.0,0.0,0.0,26.0,41.8,205.4,123.0,187.4,183.4,40.6,0.0,1.0,0.21,0.0,0.0,0.41,-11.8,2.21,-1.35,-0.54,-0.64,1.9,-38.42,47.92,3.39,3.47,4.07,15.98,0.0,21.92,11.41,3.27,12.71,6.32,0.0,4.18,0.48,0.0,0.0,0.75,0.0,100.0,57.0,100.0,100.0,42.0,0.0,11.8,1.38,0.54,0.64,0.1,1.87,0.2588850177089659,0,1,2,Medium,325.0625,6.500000000000007,6.251201923076916,219.875,78.2188888888889,45.702000000000005,72.0,3862.0,36.523548326082846,360.0,45.927564863589545,72.0,194.31904761904752,84.15999999999997,82.75999999999998
P032,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 2,105.069,12.88,0.65,0.55,0.43,0.66,0.0,4.42,0.38,0.26,0.26,0.26,-0.0,240.0,31.78,16.67,13.21,40.15,0.0,79.0,7.0,0.0,0.0,15.0,42.3,210.4,123.7,191.4,192.0,41.0,0.0,1.0,0.23,0.0,0.0,0.42,-19.5,25.69,-0.69,-1.08,-0.87,3.6,-317.91,54.8,3.38,5.74,6.09,19.95,0.0,24.45,11.34,1.01,22.01,7.45,0.0,2.93,0.61,0.27,0.22,0.66,0.0,100.0,55.0,100.0,100.0,46.0,0.0,19.5,1.19,1.08,0.87,-0.21,1.76,0.2128605649934017,0,1,2,Medium,274.69444444444446,5.495555555555544,5.553870692366458,169.55555555555554,90.97181818181818,53.581272727272726,83.0,4948.0,47.10586443259711,351.0,51.21587712876296,84.0,203.75,169.25999999999993,168.29999999999995
P032,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 3,114.447,2.84,0.61,0.43,0.62,0.53,0.0,1.53,0.36,0.26,0.26,0.25,-0.0,195.47,40.51,13.21,19.5,50.03,0.0,92.0,7.0,0.0,0.0,16.0,9.9,213.7,115.3,192.0,190.2,45.9,0.0,1.0,0.22,0.0,0.0,0.41,-10.34,21.0,-0.92,-0.87,-1.35,3.1,-74.76,59.5,-0.02,6.09,10.42,19.67,0.0,24.75,12.74,22.01,1.98,6.98,0.0,3.5,0.58,0.22,0.08,0.89,0.0,100.0,54.0,100.0,100.0,45.0,0.0,10.34,1.25,0.87,1.35,0.48,2.02,0.8383929092927668,0,1,0,Slow,301.4938271604938,6.031111111111114,5.554418333833707,179.55555555555554,95.37090909090908,53.748636363636365,54.0,5402.0,47.22027972027972,379.0,64.3865335244933,54.0,172.41666666666674,219.24,219.26
P031,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 2,95.864,2.47,0.65,0.4,0.35,0.51,0.0,1.87,0.48,0.14,0.25,0.33,-0.0,160.97,25.95,10.89,7.1,28.39,0.0,100.0,13.0,0.0,0.0,25.0,63.5,223.2,133.5,189.1,192.8,37.7,0.0,1.0,0.23,0.0,0.0,0.42,-7.7,15.23,-0.9,-0.71,-0.47,1.84,-44.98,71.45,3.77,6.76,3.88,16.85,0.0,21.73,10.34,1.56,0.0,6.24,0.0,4.03,0.45,0.3,0.18,0.67,0.0,100.0,65.0,100.0,100.0,43.0,0.0,7.7,1.09,0.71,0.47,-0.24,1.17,-0.4011323150743795,0,1,1,Fast,412.42857142857144,8.248571428571429,7.1428571428571415,308.0,83.94555555555556,42.547666666666665,54.0,5008.0,52.26419031719533,340.0,38.47148685066428,54.0,267.2356060606062,51.58000000000003,50.44
P031,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 3,108.192,2.49,0.63,0.35,0.39,0.52,0.0,1.86,0.46,0.25,0.25,0.35,-0.0,240.0,46.63,7.1,10.6,67.79,0.0,100.0,13.0,0.0,0.0,28.0,0.0,224.1,119.7,192.8,192.0,51.0,0.0,1.0,0.2,0.0,0.0,0.4,-4.85,31.41,-0.49,-0.47,-0.71,3.38,-37.66,83.52,6.62,3.88,5.01,19.21,0.0,21.43,10.69,0.0,15.0,6.25,0.0,4.3,0.66,0.18,0.28,0.98,0.0,100.0,62.0,100.0,100.0,44.0,0.0,4.85,0.95,0.47,0.71,0.24,1.04,0.4211712401103681,0,1,2,Medium,296.55555555555554,5.931111111111111,5.555555555555556,209.66666666666666,83.339,49.059000000000005,56.0,4794.0,44.32322485207101,376.0,82.29965812693665,56.0,464.34761904761973,101.01999999999992,103.63999999999996
P030,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 2,121.627,10.23,0.58,0.5,0.13,0.59,0.0,19.15,0.34,0.22,0.27,0.46,-0.0,227.07,41.07,11.37,4.59,51.2,0.0,100.0,5.0,0.0,0.0,16.0,5.2,187.8,111.0,175.7,185.4,45.4,0.0,1.0,0.19,0.0,0.0,0.4,-14.04,19.83,-1.12,-0.63,-0.36,2.68,-59.84,286.53,5.89,6.63,2.15,23.43,0.0,23.65,10.78,2.83,12.3,6.97,0.0,3.48,1.2,0.67,0.55,1.23,0.0,100.0,50.0,4.0,100.0,43.0,0.0,14.04,1.3,0.63,0.36,-0.27,2.2,1.3173140259561742,0,1,0,Slow,360.8833333333333,7.220000000000008,4.998384118190208,203.1,112.21272727272726,56.05809090909091,83.0,6346.0,52.1875,446.0,65.65123410472711,83.0,182.4702380952367,542.2600000000001,542.56
P030,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 3,110.562,19.78,0.65,0.13,0.14,0.79,0.0,25.32,0.37,0.27,0.14,0.59,-0.0,240.0,40.04,4.59,10.32,50.82,0.0,100.0,8.0,0.0,0.0,19.0,27.8,195.4,119.6,185.4,181.0,40.1,0.0,1.0,0.29,0.0,0.0,0.46,-18.83,17.95,-1.57,-0.36,-0.81,3.51,-245.4,61.85,3.22,2.15,3.06,20.46,0.0,32.57,16.34,12.3,26.05,10.34,0.0,4.57,0.94,0.55,0.0,1.18,0.0,100.0,59.0,100.0,17.0,44.0,0.0,18.83,1.85,0.36,0.81,0.45,2.8,0.579255229872524,0,1,2,Medium,333.27063310450035,6.666000000000008,4.9995594525127505,204.0,127.54555555555557,48.91755555555555,73.0,5664.0,51.248642779587406,398.0,64.71856162340885,73.0,254.39166666666534,176.99999999999997,176.38
P029,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 2,97.202,13.4,0.73,0.39,0.34,0.67,0.0,7.28,0.45,0.08,0.27,0.38,-0.0,215.53,36.31,11.52,9.25,42.84,0.0,100.0,11.0,0.0,0.0,27.0,60.0,221.3,132.6,188.3,186.5,38.1,0.0,1.0,0.31,0.0,0.0,0.46,-12.72,19.83,-1.59,-0.78,-0.64,3.38,-69.22,331.69,3.73,5.59,5.0,21.3,0.0,30.13,14.0,1.92,28.33,9.42,0.0,4.77,0.97,0.43,0.0,1.32,0.0,100.0,66.0,100.0,100.0,43.0,0.0,12.72,1.89,0.78,0.64,-0.13,2.69,-0.3118848980694161,0,1,1,Fast,327.25,6.544999999999995,6.250000000000005,229.75,99.73555555555555,42.36544444444444,41.0,4193.0,43.13786008230453,303.0,56.175780481958604,41.0,148.32142857142844,34.900000000000006,33.81999999999999
P028,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 2,100.292,3.78,0.69,0.43,0.17,0.57,0.0,1.76,0.38,0.26,0.28,0.28,-0.0,240.0,36.4,11.09,6.38,49.46,0.0,84.0,8.0,0.0,0.0,19.0,47.6,205.1,129.2,192.1,180.7,36.2,0.0,1.0,0.3,0.0,0.0,0.46,-19.26,7.04,-1.86,-0.76,-0.47,3.26,-49.65,55.36,3.56,5.92,2.95,18.17,0.0,30.37,13.45,20.93,12.15,9.3,0.0,4.35,0.78,0.3,1.5,0.8,0.0,100.0,58.0,100.0,100.0,43.0,0.0,19.26,1.91,0.76,0.47,-0.28,3.21,-0.1057753924301498,0,1,2,Medium,293.625,5.872500000000002,6.249999999999997,197.25,92.08222222222223,44.82088888888889,64.0,4217.0,42.06903431763767,294.0,61.42311845913566,64.0,156.95833333333334,67.25999999999996,66.47999999999998
P028,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 3,97.069,2.66,0.72,0.17,0.52,0.59,0.0,1.52,0.4,0.28,0.27,0.27,-0.0,240.0,40.39,6.38,14.66,57.57,0.0,92.0,9.0,0.0,0.0,19.0,57.3,204.7,133.7,180.7,190.8,37.8,0.0,1.0,0.29,0.0,0.0,0.45,-18.31,24.09,-2.1,-0.47,-0.98,4.05,-90.74,60.01,3.7,2.95,7.45,19.33,0.0,27.87,13.62,12.15,7.25,8.05,0.0,4.35,0.81,1.5,0.03,0.9,0.0,100.0,61.0,100.0,100.0,44.0,0.0,18.31,2.24,0.47,0.98,0.51,3.75,-0.3207562780856043,0,1,1,Fast,317.9375,6.357499999999995,6.251228863546997,231.625,110.49222222222221,44.20666666666666,61.0,4441.0,45.77406720263863,282.0,70.35016373117179,61.0,143.86904761904725,60.81999999999995,60.19999999999993
P027,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 2,92.734,2.69,0.74,0.44,0.23,0.6,0.0,2.4,0.47,0.25,0.25,0.34,-0.0,202.17,39.74,11.53,6.3,50.7,0.0,99.0,12.0,0.0,0.0,25.0,65.3,224.2,139.1,193.6,193.6,37.6,0.0,1.0,0.33,0.0,0.0,0.47,-13.74,5.27,-2.34,-0.79,-0.43,3.32,-52.21,81.96,3.86,6.25,2.86,18.58,0.0,30.55,15.09,0.0,3.05,9.31,0.0,4.27,0.59,0.0,0.0,0.85,0.0,100.0,65.0,100.0,100.0,43.0,0.0,13.74,2.39,0.79,0.43,-0.36,3.28,-0.6099099049290413,0,1,1,Fast,306.85714285714283,6.137142857142854,7.142857142857146,238.0,124.19,41.49455555555556,42.0,4298.0,46.35461604831752,235.0,64.43728181198097,42.0,282.0,60.29999999999997,59.45999999999994
P027,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 3,91.772,4.03,0.78,0.23,0.23,0.61,0.0,1.58,0.43,0.25,0.27,0.32,-0.0,188.88,34.87,6.3,7.11,39.02,0.0,95.0,10.0,0.0,0.0,23.0,66.5,220.0,139.7,193.6,191.9,36.4,0.0,1.0,0.33,0.0,0.0,0.47,-11.66,8.25,-1.76,-0.43,-0.49,2.67,-60.95,57.13,3.91,2.86,3.24,18.17,0.0,30.73,14.96,3.05,23.97,9.08,0.0,4.42,0.62,0.0,0.15,0.85,0.0,100.0,64.0,100.0,100.0,44.0,0.0,11.66,1.92,0.43,0.49,0.06,2.41,-0.6740773303092911,0,1,1,Fast,296.625,5.933333333333337,8.332162921348308,222.5,96.06666666666666,41.18277777777777,38.0,4141.0,45.13843470678003,266.0,52.356931828006836,38.0,348.99999999999983,25.919999999999987,23.459999999999983
P025,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 2,90.759,2.69,0.75,0.16,0.37,0.54,0.0,1.88,0.46,0.25,0.25,0.39,-0.0,166.0,28.19,4.47,13.18,29.65,0.0,100.0,12.0,0.0,0.0,28.0,59.8,228.2,141.6,193.8,194.8,39.8,0.0,1.0,0.26,0.0,0.0,0.44,-8.01,4.43,-1.35,-0.35,-0.93,1.46,-41.8,53.5,3.96,1.94,7.17,17.35,0.0,23.55,11.79,0.0,11.77,6.87,0.0,4.03,0.5,0.2,0.0,0.76,0.0,100.0,65.0,100.0,100.0,42.0,0.0,8.01,1.38,0.35,0.93,0.59,1.41,-0.7416465630641705,0,1,1,Fast,192.55555555555554,3.8511111111111074,5.555555555555561,165.44444444444446,83.47111111111111,40.437333333333335,40.0,3910.0,43.10116817280141,302.0,40.91779606509586,40.0,174.79999999999956,32.17999999999999,31.199999999999996
P025,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 3,91.449,2.41,0.75,0.37,0.23,0.55,0.0,1.82,0.45,0.25,0.01,0.38,-0.0,145.13,29.0,13.18,5.6,29.83,0.0,100.0,11.0,0.0,0.0,27.0,63.7,229.3,140.5,194.8,189.3,39.2,0.0,1.0,0.27,0.0,0.0,0.45,-8.3,1.71,-1.43,-0.93,-0.43,1.52,-43.26,48.93,3.93,7.17,2.96,17.36,0.0,25.0,12.01,11.77,14.0,7.57,0.0,3.83,0.5,0.0,0.0,0.74,0.0,100.0,63.0,100.0,100.0,42.0,0.0,8.3,1.46,0.93,0.43,-0.5,1.49,-0.6956221103486064,0,1,1,Fast,269.375,5.387500000000017,6.2499999999999805,218.0,81.33666666666666,40.089444444444446,36.0,4095.0,44.793261868300156,313.0,41.621937634000936,36.0,172.78571428571485,63.27999999999999,62.479999999999976
P024,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 3,123.277,2.01,0.43,0.13,0.24,0.43,0.0,1.48,0.23,0.12,0.2,0.22,-0.0,119.88,22.18,5.54,8.1,25.82,0.0,87.0,4.0,0.0,0.0,12.0,43.5,162.3,104.1,127.1,162.3,24.8,0.0,1.0,0.14,0.0,0.0,0.35,-5.78,0.93,-0.86,-0.32,-0.52,0.98,-41.88,48.96,2.91,2.48,3.25,14.28,0.0,17.47,9.32,12.28,0.0,4.91,0.0,4.43,0.34,0.12,0.25,0.63,0.0,100.0,39.0,11.0,78.0,33.0,0.0,5.78,0.87,0.32,0.52,0.2,0.97,1.4273724998412196,0,1,0,Slow,435.7583333333334,8.713333333333338,4.16754335628666,246.66666666666666,63.577,59.577999999999996,62.0,2900.0,23.527502839526203,375.0,34.046612634740164,62.0,80.125,187.11999999999995,187.37999999999997
P023,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 2,104.682,2.28,0.59,0.39,0.44,0.51,0.0,1.87,0.45,0.26,0.26,0.36,-0.0,213.71,31.34,13.42,15.66,40.71,0.0,100.0,13.0,0.0,0.0,28.0,37.3,209.7,123.5,190.1,191.7,39.4,0.0,1.0,0.2,0.0,0.0,0.4,-12.34,23.69,-1.22,-0.92,-1.05,2.33,-51.73,60.2,3.42,5.58,4.65,17.29,0.0,20.43,11.23,11.67,0.0,5.8,0.0,4.25,0.37,0.0,0.0,0.65,0.0,100.0,56.0,100.0,100.0,43.0,0.0,12.34,1.32,0.92,1.05,0.14,1.91,0.1870468502094548,0,1,2,Medium,355.9107142857143,7.117500000000003,6.250627226654621,235.375,84.91000000000001,53.81627272727273,67.0,4493.0,42.92948595451939,360.0,51.39314637167595,67.0,253.81250000000034,86.12000000000003,84.96000000000002
P023,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 3,109.454,12.46,0.53,0.44,0.49,0.53,0.0,19.11,0.45,0.26,0.26,0.55,-0.0,240.0,39.6,15.66,14.87,55.14,0.0,100.0,13.0,0.0,0.0,30.0,3.0,215.0,119.0,191.7,192.5,49.6,0.0,1.0,0.19,0.0,0.0,0.39,-18.43,3.11,-1.22,-1.05,-1.01,2.04,-44.14,297.74,3.27,4.65,6.58,23.82,0.0,21.17,11.41,0.0,8.04,5.85,0.0,4.17,0.44,0.0,0.07,0.73,0.0,100.0,56.0,100.0,100.0,43.0,0.0,18.43,1.24,1.05,1.01,-0.04,2.02,0.5053492971060815,0,1,2,Medium,250.25,5.006000000000006,4.99900119856172,161.1,82.98249999999999,57.127,68.0,4696.0,42.925045703839125,355.0,67.90282200197434,68.0,198.30000000000018,98.58,98.54000000000002
P022,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 2,97.239,17.58,0.75,0.25,0.38,0.68,0.0,36.89,0.51,0.26,0.25,0.92,-0.0,170.22,31.68,6.85,10.41,32.88,0.0,100.0,16.0,0.0,0.0,34.0,0.0,228.6,132.7,193.6,193.3,47.5,0.0,1.0,0.32,0.0,0.0,0.47,-8.05,9.11,-1.26,-0.47,-0.7,2.05,-48.81,227.76,3.69,2.84,4.32,22.05,0.0,30.97,16.77,13.19,3.72,9.15,0.0,4.13,0.82,0.17,0.0,0.88,0.0,100.0,70.0,100.0,100.0,42.0,0.0,8.05,1.44,0.47,0.7,0.23,1.63,-0.3094169201701753,0,1,1,Fast,356.57142857142856,7.13142857142857,7.142857142857145,258.0,84.24199999999999,48.479,56.0,4669.0,48.025097716519234,374.0,45.66634582400377,56.0,92.6666666666668,18.740000000000002,18.060000000000002
P022,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 3,90.282,2.53,0.77,0.38,0.35,0.58,0.0,1.99,0.48,0.25,0.27,0.38,-0.0,169.54,33.57,10.41,8.48,38.3,0.0,100.0,14.0,0.0,0.0,32.0,61.2,228.2,143.0,193.3,193.1,38.9,0.0,1.0,0.32,0.0,0.0,0.47,-9.62,14.23,-1.68,-0.7,-0.6,2.38,-58.18,52.01,3.97,4.32,4.77,18.26,0.0,29.15,15.12,3.72,5.83,8.82,0.0,4.17,0.61,0.0,0.0,0.8,0.0,100.0,70.0,100.0,100.0,42.0,0.0,9.62,1.78,0.7,0.6,-0.1,2.1,-0.7734634673327566,0,1,1,Fast,245.5,4.910000000000011,6.249999999999987,201.375,97.4325,40.7595,46.0,3863.0,42.809660979392866,320.0,50.93711011427432,46.0,96.12660256410231,20.53999999999998,19.959999999999976
P021,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/24/2023, ",Lap 2,93.054,2.75,0.7,0.53,0.34,0.55,0.0,1.95,0.47,0.22,0.24,0.37,-0.0,129.88,28.18,16.03,9.82,30.6,0.0,100.0,13.0,0.0,0.0,30.0,64.3,223.2,138.1,191.4,192.7,38.4,0.0,1.0,0.25,0.0,0.0,0.43,-7.36,10.45,-1.26,-1.08,-0.69,1.72,-45.95,53.02,3.84,7.44,4.29,17.13,0.0,23.0,11.71,0.0,11.5,6.64,0.0,4.2,0.51,0.33,0.25,0.75,0.0,100.0,63.0,100.0,100.0,43.0,0.0,7.36,1.35,1.08,0.69,-0.39,1.5,-0.5885652312058806,0,1,1,Fast,313.0,6.259999999999999,7.142857142857144,247.85714285714286,84.26750000000001,43.179,52.0,3459.0,37.193548387096776,291.0,41.619807629261985,52.0,287.526304114253,49.03999999999992,47.67999999999995
P021,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/24/2023, ",Lap 3,91.129,2.68,0.75,0.34,0.41,0.57,0.0,1.97,0.46,0.24,0.21,0.38,-0.0,150.95,30.96,9.82,13.25,34.24,0.0,100.0,14.0,0.0,0.0,32.0,67.4,223.9,141.8,192.7,190.7,38.6,0.0,1.0,0.29,0.0,0.0,0.46,-9.41,2.64,-1.61,-0.69,-0.89,1.92,-41.91,59.78,3.95,4.29,5.89,17.44,0.0,26.88,13.8,11.5,20.43,8.05,0.0,4.27,0.62,0.25,0.0,0.9,0.0,100.0,65.0,100.0,100.0,42.0,0.0,9.41,1.63,0.69,0.89,0.2,1.89,-0.7169667840717663,0,1,1,Fast,325.9583333333333,6.517500000000005,6.251598261091926,252.375,91.72666666666666,39.632777777777775,50.0,3415.0,37.48627881448957,304.0,46.17567989570868,50.0,173.07270517869642,40.92,40.460000000000015
P020,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/24/2023, ",Lap 2,127.239,13.63,0.53,0.22,0.46,0.59,-0.0,115.88,0.32,0.25,0.2,2.31,-0.0,240.0,34.69,11.0,15.46,46.18,0.0,72.0,4.0,0.0,0.0,11.0,0.0,192.2,103.4,173.9,181.3,53.5,0.0,1.0,0.14,0.0,0.0,0.34,-20.6,26.81,-0.43,-0.77,-1.07,3.68,-190.56,67.8,2.86,3.18,6.93,17.43,0.0,17.3,8.36,0.59,0.0,4.46,0.0,3.42,0.49,0.0,0.23,0.86,0.0,100.0,46.0,100.0,97.0,38.0,0.0,20.6,0.88,0.77,1.07,0.3,1.84,1.6916462413760975,0,1,0,Slow,313.72222222222223,6.275000000000001,4.166297771875461,169.0,87.60615384615386,65.71938461538463,69.0,5680.0,44.65492847036629,460.0,57.77365725319801,69.0,132.73333333333335,2.2800000000000047,1.139999999999981
P020,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/24/2023, ",Lap 3,114.199,2.48,0.53,0.46,0.25,0.48,0.0,1.76,0.3,0.2,0.27,0.23,-0.0,240.0,27.89,15.46,9.17,33.32,0.0,77.0,5.0,0.0,0.0,13.0,49.2,200.3,113.9,181.3,187.6,40.7,0.0,1.0,0.21,0.0,0.0,0.41,-8.4,24.13,-0.73,-1.07,-0.62,2.84,-37.83,49.67,3.14,6.93,3.72,15.2,0.0,24.45,13.96,0.0,18.58,6.97,0.0,3.72,0.56,0.23,0.0,0.72,0.0,100.0,45.0,97.0,100.0,39.0,0.0,8.4,1.08,1.07,0.62,-0.45,1.18,0.8218507871573172,0,1,0,Slow,459.0781893004115,9.179999999999994,5.556501928109559,278.44444444444446,83.21818181818183,54.86318181818182,59.0,4230.0,37.046768260641095,398.0,43.46350014847826,59.0,268.4166666666665,178.7,178.17999999999995
P019,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/24/2023, ",Lap 2,116.792,1.87,0.54,0.49,0.3,0.47,0.0,1.85,0.42,0.26,0.26,0.35,-0.0,215.51,44.73,17.73,8.82,57.68,0.0,100.0,12.0,0.0,0.0,28.0,0.0,205.9,110.3,188.7,192.1,50.1,0.0,1.0,0.2,0.0,0.0,0.4,-6.86,25.09,-0.77,-1.19,-0.54,2.54,-40.46,79.21,6.16,7.89,3.07,18.29,0.0,23.73,12.14,17.64,7.59,6.56,0.0,4.32,0.73,0.0,0.0,1.09,0.0,100.0,51.0,100.0,100.0,44.0,0.0,6.86,1.01,1.19,0.54,-0.65,1.33,0.9948093464203004,0,1,0,Slow,235.52066115702482,4.710909090909093,4.544976093342816,156.63636363636363,93.67666666666666,62.534,61.0,5074.0,43.4566632408359,435.0,72.99440113309869,61.0,244.01130952380984,539.98,540.3599999999999
P019,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/24/2023, ",Lap 3,100.582,2.09,0.6,0.3,0.36,0.5,0.0,5.57,0.44,0.26,0.26,0.39,-0.0,136.23,27.59,8.82,14.31,32.32,0.0,100.0,12.0,0.0,0.0,29.0,56.3,203.6,127.4,192.1,192.1,34.9,0.0,1.0,0.22,0.0,0.0,0.42,-7.51,3.32,-1.25,-0.54,-1.03,1.63,-44.42,55.27,3.54,3.07,5.77,16.73,0.0,22.32,11.06,7.59,8.93,6.59,0.0,3.57,0.41,0.0,0.0,0.69,0.0,100.0,55.0,100.0,100.0,45.0,0.0,7.51,1.29,0.54,1.03,0.49,1.59,-0.0864317818685363,0,1,2,Medium,320.75,6.414999999999992,6.250000000000008,222.625,89.1388888888889,45.24533333333333,69.0,4031.0,40.087492543249155,391.0,42.49756873726127,69.0,107.84444444444463,57.62,57.25999999999999
